job_link,job_name,job_contract,job_location,job_categories,job_published_at,job_description,job_level,company_name,company_domain,company_linkedin_url,company_industry,company_staff_count,company_tools,company_address,company_labels,company_description,company_logo,company_jobs,company_nb_of_jobs
https://www.welcometothejungle.com/fr/companies/datadome/jobs/devops-engineer-w-m_paris?q=327edb7ba596dfc6a50519b126f91133&o=623295,Cyber Security - DevOps Engineer w/m,None,"47, Avenue de l'Opéra, Paris, 75002",todo,2023-06-21,"Job description ⭐ The team: Our DevOps team is currently composed of 5 DevOps Engineers in charge of improving our delivery processes and providing a reliable and scalable platform for our customers. As a DevOps Engineer you will be part of this team, improving our pipelines, reliability, spreading more security at our infrastructure / middleware layers. More specifically, you will : Monitor our platform availability and performance using Grafana/Prometheus/Opsgenie Update Elasticsearch cluster in production with zero downtime Determine incident root causes and add new alerts to our monitoring platform Improve our deployment stack for new Point of Presence using AWS/Azure/GCP or bare metal servers using Terraform and Ansible Work in collaboration with development teams to continuously improve their code delivery pipelines using Ansible/Jenkins Explore new technologies, imagine how we could leverage them and be aware of critical security issues",None,DATADOME,https://datadome.co/,https://www.linkedin.com/company/datadome,"Big Data, Cybersécurité, SaaS / Cloud Services",160,None,"Paris, New York, Singapore",todo,"Who are they? 🦄 DataDome is one of the fastest-growing tech startups in Paris. We offer a cutting edge technology that protects online businesses (websites and mobile applications) against advanced cyber attacks. Based on AI & Machine Learning, our cybersecurity solution can detect & block the most sophisticated bot attacks, in real-time. We’re proud to protect more than 10 000 domains worldwide, including TripAdvisor, The New-York Times, Carrefour, BlaBlaCar, Rakuten, Veepee, Adevinta. Our offices in Paris, New-York & Singapour gather talents coming from 10 different nationalities. We all love our ideally located & modern offices, an accessible management team, offsite events and weekly team-building initiatives, a chill room that includes foosball, video games and a punching bag! DataDome is #CustomerCentric, the solution is the leader on g2.com and 100% of our customers renew their subscription year after year. Want to play your part in the war against bad bots? Join the team and become a Botbuster! We operate at scale and handle over 1 000 billion events per day giving responses within 3ms (99p). Currently, we are present in more than 25 data centers around the world, deployed using Docker. Our infrastructure is deployed on AWS, Azure, Scaleway, Vultr, and GCP, using Docker, Ansible and Terraform, and monitored with Grafana and Prometheus. This stack is currently handling 500k requests per second and manages more than 300 TB of data.",https://cdn-images.welcometothejungle.com/W1UOzT7dQPLQGj-Y0y3fNALnn__9sKaIbjP8ZxADivU/rs:auto:400::/q:85/czM6Ly93dHRqLXByb2R1Y3Rpb24vdXBsb2Fkcy9vcmdhbml6YXRpb24vbG9nby83MjkyLzE0ODM5NS81YmQ4NTA0OC00ODhkLTRjODUtODViNC1hMTZiZjNlOWFlNjUuanBn,"NoneCyber Security - DevOps Engineer w/m
Déjà vu, Cyber Security Analyst f/m, Chief of Staff to the CSO, Demand Generation Manager (management position), Juriste (Legal Manager), Head of Engineering w/m",6
https://www.welcometothejungle.com/fr/companies/quantcube-technology/jobs/devops_paris?q=327edb7ba596dfc6a50519b126f91133&o=1532909,Intern DevOps,None,"15, Boulevard Poissonnière, Paris, 75002",todo,2023-06-21,"Job description Quantcube Technology leads many innovative R&D projects in fields as varied as Artificial Intelligence for image analysis, automatic language processing, financial markets. We are looking for technical profiles with a strong interest in OOP Python programming and CICD development, with curious interest on Machine Learning. The assignments you will be working on include: Deploy applications (scrapper at first) with cutting edge technologies: Contenerize your application with Docker Implement CI pipelines with our tools (Bitbucket, CircleCI incoming) Implement CD pipelines to deploy on our infrastructure Create your own infrastructure on AWS with Terraform Test and monitor your application Work in close collaboration with Quantcube Data-scientists to design Macro model and Investment strategies based on Natural Language Processing Algorithms Interests: Develop and deploy apps by using modern technologies while taking into considerations scalability, modularity, performance and flexibilityProfile (required) Benefits: You will have the opportunity to learn and grow in a stimulating and constantly developing environment during these assignments to quickly gain responsibility: to lead a project from A to Z from architecture design to deployment; to communicate directly with our IT and Data Science teams who are at the forefront of their field, and to present your work to the whole team at the end of the internship. We are a close-knit, friendly and multicultural team. We are looking for motivated people to join the adventure and participate in the development of QuantCube.",None,QUANTCUBE TECHNOLOGY,http://www.quant-cube.com/,https://www.linkedin.com/company/q3-technology,"Big Data, Finance",63,"NonePython, PHP, Node.js, Kafka, Apache Kudu, React JS, JavaScript, D3.js, jQuery, Sagemaker, Git, Bitbucket, AWS Lambda, AWS, Amazon SQS, Amazon S3, TensorFlow, scikit-learn, Keras, Impala, AWS Athena, Amazon EMR, Hadoop, Apache Spark, Trello, Slack, JIRA, Confluence, Sentry",Paris,todo,"Who are they? QuantCube analyses billions of alternative data points in real time, using artificial intelligence and big data analytics to deliver insights ahead of the market – giving users an edge in their investment strategies. Today we are the global leader in macroeconomic intelligence nowcasting and in pinpointing macro regime change. Our vision is to become the standard point of reference for macroeconomic, sector, corporate and environmental intelligence. By delivering timely, comprehensive, and actionable economic insights we empower users within financial institutions, corporates, and public bodies to reach their financial performance and sustainability goals. Headquartered in Paris, QuantCube employs a diverse international team of economists, quant analysts and data scientists with expertise in multilingual NLP, deep learning and machine learning techniques. The company’s shareholders include Moody’s and Caisse des Dépôts and its R&D in computer vision has been partially funded by the European Space Agency (ESA) and French government space agency CNES. QuantCube also leverages on the Chair “Nowcasting - New Measures of the Economy” it has created with three other institutions at the Paris School of Economics to work on state-of-the-art methodologies.",https://cdn-images.welcometothejungle.com/rdd546pCB0ozE4gHM2aYUksL7r5uXyrHtu2YjtZFBLg/rs:auto:400::/q:85/czM6Ly93dHRqLXByb2R1Y3Rpb24vdXBsb2Fkcy9vcmdhbml6YXRpb24vbG9nby8yNDM2LzE1NDgyNi9jYTU0NjMzOS0wZGZhLTRkZGQtYTUyZC03ZjBmMzk2ZWRlNzMucG5n,"NoneIntern DevOps
Déjà vu, Apprenticeship Talent Acquisition, Intern Software Developer, Intern Data Scientist: Soft Commodity Yield Modelling, Intern IT Quant, Intern Fullstack Developer, IT Quant Developer for Finance, Intern Computer Vision: Air Pollution Monitoring with Satellite Imagery, Apprenticeship / Intern Quantitative Analyst: Global Macro Strategies, Sales Support Intern",10
https://www.welcometothejungle.com/fr/companies/padok/jobs/lead-devops-sre_paris?q=327edb7ba596dfc6a50519b126f91133&o=825189,Lead DevOps / SRE,None,"1, Rue de Saint-Pétersbourg, Paris, 75008",todo,2023-06-21,"Descriptif du poste Un Lead chez Padok est un expert technique qui va partager et communiquer son savoir. Sur un projet, il est le garant de la vision globale. Le Lead participe également aux tâches techniques au même titre que les SRE de son équipe. Ses objectifs sont les suivants : Concevoir les architectures de qualité pour nos clients Accompagner les Juniors SRE dans leur quotidien et les faire monter en compétences Garantir le delivery : avoir un plan pour réussir le projet Voici quelques exemples de projet sur lesquels nous intervenons : Création d’infras from scratch sur le Cloud, Migration Cloud et Kubernetes Mise en place / automatisation de la chaîne de CI/CD, accompagner les équipes dans une démarche DevOps Les moyens pour progresser Université Padok Library Break Financement et passage de certifications Cloud et Kubernetes Yokoten tous les mardi avec les autres Leads pour favoriser l’amélioration continue et le partage de connaissance Tracks de progression chez Padok Les Leads ont la possibilité d’évoluer sur deux tracks : Expertise technique : Staff Engineer -> Principal Engineer Management : Engineering Manager -> Director of Engineering",None,PADOK,http://www.padok.fr/,https://www.linkedin.com/company/12619667,IT / Digital,75,"NonePython, Go, Elasticsearch, Terraform, Kubernetes, Google Cloud Platform, Docker, Azure, AWS, Bash, Ansible, Prometheus, argoCD, OpenStack, Grafana, Jenkins, GitLab CI, Gatling, Trello, Slack",Paris,todo,"Qui sont-ils ? Padok est la startup DevSecOps de l’écosystème M33 (Theodo, BAM …), spécialisée dans la construction d’infrastructures et la cybersécurité cloud. Notre mission : aider les start-ups, scale-ups et grands comptes à résoudre leurs problématiques business grâce à la tech. Nos équipes construisent des infrastructures scalables, résilientes et sécurisées pour les développeurs et les utilisateurs finaux. L’objectif : faire de l’infrastructure un levier de croissance plutôt qu’un frein.",https://cdn-images.welcometothejungle.com/fPgsuXRiHUO9qcQ-DWHdYwCt_nffVBnQTrt0EMlJRvc/rs:auto:400::/q:85/czM6Ly93dHRqLXByb2R1Y3Rpb24vdXBsb2Fkcy9vcmdhbml6YXRpb24vbG9nby8wMDUxLzE1NTU2OC84YjE1NjIzMy0wMjQ0LTQ1MGUtYTFkMi1kZjA3ZjJlMDhhZjMucG5n,"NoneLead DevOps / SRE
Déjà vu, Senior Cloud Security Engineer, Talent Acquisition Specialist, Senior DevOps / SRE, DevOps / SRE, Junior DevOps / SRE, Agile Project Manager, Key Account Manager - Cloud Specialist",8
https://www.welcometothejungle.com/fr/companies/smart-tribune/jobs/devops_marseille?q=327edb7ba596dfc6a50519b126f91133&o=778202,Devops F/H,None,"37 Rue Guibal, Marseille, 13002",todo,2023-06-21,"Descriptif du poste VOS MISSIONS : Basé(e) à Marseille, au sein d’une équipe technique de ~20 personnes (CTO, Front-end développeurs, Back-end développeurs, Product Owner, Product Designer, Data scientists) en croissance constante, vos missions consisteront à : -> MCO des différents clusters Kubernetes -> Amélioration continue des différents aspects autour de : Sécurité (Clusters, Flux, Applications métier, Applications d’infra etc) Performance (Clusters, Applications métier, Applications d’infra etc) Monitoring (Dashboard de monitoring, Alerting Cloudwatch Grafana, Apps et Metrics métier etc) Scalabilité (Applications metier - HPA, Infra - CA etc) CI/CD Finops (Budget Monitoring & Alerting, Optimisation des ressources/couts etc) -> Etre un facilitateur et à l’écoute des besoins de l’équipe de developpeurs, faire converger les environnements (entre dev et prod) OUTILS ET MÉTHODOLOGIE : Méthodologies en place : Scrum/Kanban LES PLUS : Croissance de la société : ouverture à l’international Stabilité financière Challenge tech : scalabilité, dernières technos, qualité Environnement rempli de bonnes pratiques et d’agilité Bonne ambiance Veille poussée et R&D Toute l’équipe est impliquée dans les discussions / choix technologiques. Beaucoup de partage avec un management bienveillant En plus, si vous nous rejoignez, vous bénéficiez de : RTT + prime télétravail Flexibilité avec une politique remote jusqu’à 3 jours/semaine MacBook pro ou bonne machine sous Linux suivant préférence Remboursement des titres de transport Tickets restaurants Swile Mutuelle et Prévoyance Alan Des séminaires, des apéros des déjeuners d’équipe et des parties de console enflammées",None,SMART TRIBUNE,https://fr.smart-tribune.com/,https://www.linkedin.com/company/smart-tribune,"Digital, Digital Marketing / Data Marketing, SaaS / Cloud Services",44,None,"Paris, Marseille",todo,"Qui sont-ils ? Smart Tribune est une startup éditrice d’une application SaaS B2B en plein essor. Depuis 10 ans, Smart Tribune accompagne les grandes entreprises (Le Monde, Mediapart, SNCF, Axa, Boulanger, Leroy Merlin, Direct Energie, Total…) dans la mise en œuvre de solutions de service client selfcare par le biais de bases de connaissances, de FAQ intelligentes, de box d’aide contextualisées, de Chatbots et plus encore… Ce vers quoi l’on souhaite aller : plus de NLP/NLU, du machine learning dans les solutions, Faire évoluer nos produits dont le petit dernier Smart Bot, s’interfacer avec toujours plus de solutions tierces… Pour résumer, évoluer vers un véritable écosystème de produits autour de la relation client selfcare !",https://cdn-images.welcometothejungle.com/nSwU6DQRSOQkK8W16NJCsAuPZ-i_472-H2jHOdOVlBE/rs:auto:400::/q:85/czM6Ly93dHRqLXByb2R1Y3Rpb24vdXBsb2Fkcy9vcmdhbml6YXRpb24vbG9nby8xOTM2LzE1MzM3My9lMmI4NmJjNS1lNmJjLTRhOTYtYWEzMS1lMDBlNWI0N2I1ZTIucG5n,"NoneAccount Executive (Marché Belge - SaaS - Bilingue), Devops F/H
Déjà vu, Développeur BackEnd PHP/Symfony (Alternance Marseille), Développeur BackEnd (Kotlin / Java) 🚀👩‍💻👨🏻‍💻 - Marseille, Alternant Développeur FrontEnd React (Marseille) F/H, Customer Success Manager CSM (F/H), Lead Gen/SDR (Bilingue Fr/En), Alternance - Développeur BackEnd Kotlin (F/H), Copywriter / Content Manager - Alternance / Stage (H/F), Développeur BackEnd PHP/Symfony (CDI)",10
https://www.welcometothejungle.com/fr/companies/padok/jobs/senior-site-reliability-engineer_paris?q=327edb7ba596dfc6a50519b126f91133&o=289681,Senior DevOps / SRE,None,"1, Rue de Saint-Pétersbourg, Paris, 75008",todo,2023-06-21,"Descriptif du poste Ta mission, si tu nous rejoins : · Montage d’infras (Serious Games, e-commerce, réseau social, dashboards…) · Travail en équipe de 2 à 5 Ops épaulés par un coach agile et un coach technique · Selon ton expérience, évolution vers un rôle d’architecte d’infra · Force de proposition face aux clients dans l’établissement de leurs stratégies infra Notre mission : former les CTO du web de demain · Expertise technique : formation, pair programming, conférences techniques · Gestion de projet agile : méthodo Scrum et développement de la vision business · Management : à partir d’un certain niveau, coach d’une équipe d’une dizaine de personnes · Compétences complémentaires : participation aux entretiens de recrutement et rendez-vous commerciaux",None,PADOK,http://www.padok.fr/,https://www.linkedin.com/company/12619667,IT / Digital,75,"NonePython, Go, Elasticsearch, Terraform, Kubernetes, Google Cloud Platform, Docker, Azure, AWS, Bash, Ansible, Prometheus, argoCD, OpenStack, Grafana, Jenkins, GitLab CI, Gatling, Trello, Slack",Paris,todo,"Qui sont-ils ? Padok est la startup DevSecOps de l’écosystème M33 (Theodo, BAM …), spécialisée dans la construction d’infrastructures et la cybersécurité cloud. Notre mission : aider les start-ups, scale-ups et grands comptes à résoudre leurs problématiques business grâce à la tech. Nos équipes construisent des infrastructures scalables, résilientes et sécurisées pour les développeurs et les utilisateurs finaux. L’objectif : faire de l’infrastructure un levier de croissance plutôt qu’un frein.",https://cdn-images.welcometothejungle.com/fPgsuXRiHUO9qcQ-DWHdYwCt_nffVBnQTrt0EMlJRvc/rs:auto:400::/q:85/czM6Ly93dHRqLXByb2R1Y3Rpb24vdXBsb2Fkcy9vcmdhbml6YXRpb24vbG9nby8wMDUxLzE1NTU2OC84YjE1NjIzMy0wMjQ0LTQ1MGUtYTFkMi1kZjA3ZjJlMDhhZjMucG5n,"NoneLead DevOps / SRE
Déjà vu, Senior Cloud Security Engineer, Talent Acquisition Specialist, Senior DevOps / SRE
Déjà vu, DevOps / SRE, Junior DevOps / SRE, Agile Project Manager, Key Account Manager - Cloud Specialist",8
https://www.welcometothejungle.com/fr/companies/bti-advisory/jobs/ingenieur-devops_paris?q=327edb7ba596dfc6a50519b126f91133&o=1804928,Ingénieur DevOps,None,"18, Rue Drouot, Paris, 75009",todo,2023-06-21,"Descriptif du poste En tant qu’Ingénieur Cloud & Devops, vous intervenez en mission chez nos clients sur des sujets d’architecture cloud, d’automatisation, de CI/CD et d’évangélisation DevOps. Vous serez immergé.e au sein des équipes de nos clients et vos principales missions seront : ·  Automatisation des déploiements d’infrastructures dans le Cloud ·  Recommandations sur les best practices (FinOps, Sécurité, Well Architected Framework). ·  Automatisation des déploiements des composants applicatifs. ·  Automatisation de la gestion des déploiements ·  Mise en place des systèmes de monitoring, alerting, backup. · Réaliser la veille technologique et contribuer activement à la montée en compétences des consultants DevOps juniors chez BTI – Advisory",None,BTI ADVISORY,https://bti-advisory.com/,https://www.linkedin.com/company/bti---advisory,"Application mobile, IT / Digital, Transformation",36,"NonePython, Java, Go, JavaScript, GitLab, AWS, Docker, Terraform, Ansible, Azure, Grafana, Jenkins, Cucumber",Paris,todo,"Qui sont-ils ? BTI-Advisory est un cabinet de conseil en IT fondé en 2016 qui est convaincu que la transformation digitale fera partie intégrante du monde de demain et qu’elle doit avoir un impact sociétal positif. Nous voulons devenir les bâtisseurs des grandes transformations numériques à venir. Pour ce faire, nous mettons l’excellence collective au cœur de nos préoccupations pour coconstruire les transformations de nos clients. Pour apporter des réponses durables et adaptées aux besoins particuliers de nos clients, nous avons développé une offre de services augmentée qui s’articule autour : De 4 expertises métiers permettant d’accompagner nos clients de la stratégie à la mise en œuvre de leurs projets numériques ; Des centres d’excellences qui portent nos convictions et réunissent des expertises de haut niveau pour assister nos clients à adresser des problématiques technologiques et métiers ; Et enfin une offre de services augmentée avec notre écosystème de partenaires ciblés.",https://cdn-images.welcometothejungle.com/RL-18oy9epWLwYusUIxPURn7TS-vtudshvZuWMZQcs4/rs:auto:400::/q:85/czM6Ly93dHRqLXByb2R1Y3Rpb24vdXBsb2Fkcy9vcmdhbml6YXRpb24vbG9nby84NzU1LzE2MDYyMi9hOTcxZjhhOS1kOWM4LTQ2MTEtYTU3MS0zMzEzYWZiMWUxMWQucG5n,"NoneConsultant en Stratégie IT, Office manager, Ingénieur DevOps
Déjà vu, Project Management Officer (PMO), Architecte SI, Développeur Java Angular Junior, Lead Développeur .Net Core, Data Engineer BI, Lead Développeur Java Angular, UX Designer, Product Owner, Développeur react.js /node.js",12
https://www.welcometothejungle.com/fr/companies/ozitem/jobs/ingenieur-devops-h-f-boulogne-billancourt_levallois-perret?q=327edb7ba596dfc6a50519b126f91133&o=1921455,Ingénieur Devops (H/F),None,"14 Place Marie-Jeanne Bassot, Levallois-Perret, 92300",todo,2023-06-21,"Descriptif du poste Dans le cadre de notre croissance nous sommes à la recherche d’un Ingénieur Devops pour l’un de nos clients spécialisé dans le secteur immobilier et basé à Boulogne-Billancourt. Missions: Contribuer à la mise en oeuvre de projets techniques sur les environnements de production. Construire les prérequis DevSecOps (gitlab, jenkins, forttify, Xraysonarcube, nginx…) pour l’industrialisation de la gestion des applications. Avoir la capacité à appréhender les technologies cloud et on-premises (Kubernetes, Docker, Conteneur, Openstack, VMware, baremetal). Comprendre et exécuter la mise en œuvre des outils DevSecOps. Préparer les documents techniques d’installation et d’exploitation des applications via la toolchain. Aider à maintenir la qualité du service de production, l’organisation et l’évolutivité.",None,OZITEM,http://groupeozitem.com/,https://www.linkedin.com/company/43074,"IT / Digital, SaaS / Cloud Services",400,"NoneVisual Basic, Solr, Socket.IO, Redis, Python, PostgreSQL, PHP, Perl, Node.js, MySQL, Mongoose, MongoDB, Microsoft SQL Server, Microsoft IIS, Microsoft Active Directory, MemCached, MariaDB, Juniper, HAProxy, ExpressJS, Elasticsearch, CodeIgniter, Cisco, ASP.NET, React JS, jQuery, JavaScript, Bootstrap, Angular, VMware vSphere, Redhat, Rancher, Prometheus, PowerShell, Kubernetes, Helm, GitLab, Docker Swarm, Docker, Debian, Ceph, Centos, Azure, AWS, Ansible, Matomo, PWA, Ionic, Apache Cordova, GitLab CI, Visual Studio Code, Splunk, New Relic, Nagios, Graylog, Dynatrace, Centreon, AWS CloudWatch","Levallois-Perret, Lyon, Paris, Toulouse",todo,"Qui sont-ils ? Chez Ozitem, nous accompagnons les entreprises dans leur transformation digitale, notamment au travers de notre expertise sur les solutions d’infrastructures & de cloud 💡🚀 Nous déployons des prestations sur-mesure, adaptées aux métiers et aux besoins de SI des entreprises : Solutions cloud d’entreprise Solutions de sauvegarde Service managés / Infogérance Accompagnement IT L’entreprise affiche une croissance régulière depuis notre création et un chiffre d’affaires de 44 Millions d’euros en 2022. Ce sont 400 Ozitémiens, ingénieurs et consultants qui évoluent sur trois sites en France : Levallois (92), notre siège-social, Toulouse (31) et Lyon (69), ainsi qu’à l’international au Vietnam (Hô Chi Minh). 👨‍ 💻",https://cdn-images.welcometothejungle.com/oRjfsOiWXGYlQSmUs2BZA6sHueNUZRwUxnbCL5OlfRQ/rs:auto:400::/q:85/czM6Ly93dHRqLXByb2R1Y3Rpb24vdXBsb2Fkcy9vcmdhbml6YXRpb24vbG9nby85NTI5LzE0OTE1NS9mMjk4Y2NkNi0wZDA3LTRjMDgtYTUzNi02Zjg0ZGUwNzFkNDQucG5n,"NoneChef de projet (H/F), Ingénieur Cloud (H/F), Ingénieur Citrix, Ingénieur Devops (H/F)
Déjà vu, Développeur SecOps H/F, Administrateur Citrix, Chef de Projet Cybersécurité (H/F), Ingénieur Système Vmware (H/F), Chef de projet IT H/F, Ingénieur Système (H/F), Développeur Full stack H/F, Développeur CRM Microsoft Dynamics (H/F), Administrateur Linux (H/F), Chef de projet Workplace (H/F), Service Delivery Manager (H/F), Administrateur Systèmes Windows (Serveurs & Poste de travail) (H/F), Chef de projet Workplace H/F, Ingénieur DevOps (H/F), Ingénieur ITSM - SMAX H/F, Ingénieur DevOps Confirmé (H/F), Data Manager (H/F), Administrateur Bases de Données (H/F), Ingénieur Sécurité Réseaux H/F, Développeur .NET H/F, Ingénieur systèmes/Ingénieure systèmes, Chef de projet Infra, Ingénieur Infrastructure (H/F), Chef.fe de projet Infrastructure (H/F), Ingénieur Réseaux et sécurité, Ingénieur Système et Réseaux",30
https://www.welcometothejungle.com/fr/companies/carlili/jobs/devops-sre_paris?q=327edb7ba596dfc6a50519b126f91133&o=1921303,Devops /SRE,None,"18, Rue de l'Arcade, Paris, 75008",todo,2023-06-21,"Descriptif du poste Après une transformation Cloud Native réussie, Carlili recherche son ingénieur.e DevOps / SRE pour construire et améliorer son infrastructure hautement scalable en créant des outils, en automatisant et en améliorant la fiabilité.  Ton référent sera notre Head of Engineering qui pourra défendre tes sujets en comité de direction. Tu seras Lead sur tous les aspects Cloud de Carlili ainsi que ceux de ses clients constructeurs automobile en marque blanche. En tant que Lead technique, tu devras évangéliser les bonnes pratiques DevOps au sein de l’équipe. La stack technique Architecture orientée micro services Les microservices sont conteneurisés (Docker), orchestrés par Amazon ECS et exécutés en Serverless (Amazon Fargate) Cloud 100% AWS : EC2, Lambda, S3, Route 53, RDS, Cloudfront, IAM, WAF, Redshift Infrastructure as code : Terraform CI/CD : GitLab Bases de données: RDS Aurora (MySQL), Redis Monitoring / logs : Datadog, Sentry Front-End: Vue.js 2, React 18 Back-End: PHP 8 + Laravel 10  App mobile “Carsitter” Cross platform : Flutter App mobile clients : Swift iOs  Tes missions Gestion et amélioration continue de l’infrastructure dev / preprod / prod Gestion et amélioration d’une chaîne de CI/CD (Mobile, Frontend Web & Backend) Amélioration des performances de nos micro-services (cache, réseau …) Intégration de l’approche DevSecOps (Development - Security - Operations) dans toutes les étapes du développement logiciel Participation aux choix d’architecture logicielle orientée Cloud Gestion du parc matériel et des accès des salariés de Carlili Ce que Carlili va t’apporter Une équipe à fond engagée dans la réussite de notre mission  Une méthodologie de travail agile 1 fois par mois, à l’occasion de “Friday ideas”, tu travailles sur tes projets / tes idées d’innovation Une participation au capital sous forme de BSPCE après la validation de la période d’essai Une rémunération évolutive en fonction de ton avancée dans la grille de rémunération ouverte à tous Le challenge de devoir gérer des pics de trafic comme lors des passages TV (TF1, C8, BFM TV …) Une ambiance de travail cool : télétravail hybride (2 jours / semaine), quartier vivant au coeur de Paris (Madeleine), repas réguliers avec la team tech / produit",None,CARLILI,https://www.carlili.fr/,https://www.linkedin.com/company/carlili,"Automobile, Économie collaborative",33,"NonePHP, MySQL, Laravel, Less, jQuery, gulp, Vue.js, Docker, Trello, Slack, Notion.so, JIRA, Sublime Text, PhpStorm, Visual Studio Code","Paris, Lyon",todo,"Qui sont-ils ? Notre Mission Accélérer ensemble vers une mobilité individuelle décarbonée. Pour réaliser cette Mission, nous travaillons chaque jour à : Réduire le nombre de voitures en circulation. En proposant une solution tellement simple, qu’il n’est plus nécessaire de posséder de voiture : nous livrons et récupérons à domicile des véhicules de location, pour des durées de 1 à 90 jours. Accélérer la transition vers des technologies plus vertueuses. Nous venons de réaliser une importante levée de fonds, afin d’acquérir notre première flotte 100% électrique, moins émettrice de CO2. Ce que nous proposons aujourd’hui Nos clients louent le véhicule de leur choix sur carlili.fr. Leur voiture sera ensuite livrée et récupérée à l’heure et à l’adresse de leur choix, par l’un de nos Carsitters. Grâce aux Carsitters, nous facilitons la vie de nos clients. Exit le temps d’attente aux agences de location, l’état des lieux d’entrée, de sortie, la signature du contrat… Carlili, c’est une solution de location rapide et sans prise de tête. Grâce à notre solution, nos clients font le choix de ne pas posséder de voiture individuelle et louent régulièrement un véhicule chez Carlili : ils deviennent alors des Membres actifs de notre communauté. Notre objectif est d’atteindre les 10 000 Membres en 2023 tout en visant la profitabilité. Nous démarrons également une activité de R&D avec pour premier client, une référence chez les constructeurs automobiles. Ainsi nous mettons notre technologie et notre savoir-faire à disposition pour accompagner la transition vers la mobilité décarbonée. Notre vision Nous croyons dans un monde dans lequel nous possédons 10 fois moins de voitures qu’aujourd’hui. Nos déplacements du quotidien se font plus rares avec le télétravail et avec les services de livraison à domicile. Les déplacements à pied et à vélo reviennent au pas de course. La voiture reste cependant le meilleur moyen de se déplacer pour des distances de plus de 10km. Nous croyons à un service qui permet d’y avoir accès plus simplement, plus raisonnablement. Aujourd’hui, ce service est rendu possible grâce aux livreurs, nos “Carsitters”. Demain, la voiture se livrera seule. Nous pensons qu’il faut dès maintenant préempter ce territoire, pour devenir la plateforme leader de demain, celle qui réinvente la manière de consommer l’automobile.",https://cdn-images.welcometothejungle.com/PvA2dZYhkC090AS2P4U3IzKi42Y_dAaMoKDCHQ1nGKk/rs:auto:400::/q:85/czM6Ly93dHRqLXByb2R1Y3Rpb24vdXBsb2Fkcy9vcmdhbml6YXRpb24vbG9nby80OTczLzE0NzMwOC8yN2FjOWJiYy02ZjA1LTQ0OWEtOGRkMS1hMzg2NWMyZTlkZGUucG5n,"NoneDevops /SRE
Déjà vu, Stage : Chargé de communication",2
